Entity,Code,Year,Fossil fuels (TWh)
Argentina,ARG,1993,485.23602294921875
Argentina,ARG,1994,504.37841796875
Argentina,ARG,1995,529.4221801757812
Argentina,ARG,1996,568.747802734375
Argentina,ARG,1997,558.965576171875
Argentina,ARG,1998,588.21923828125
Argentina,ARG,1999,611.5462646484375
Argentina,ARG,2000,595.377685546875
Argentina,ARG,2001,553.8021240234375
Argentina,ARG,2002,531.7772216796875
Argentina,ARG,2003,579.306396484375
Argentina,ARG,2004,632.2974853515625
Argentina,ARG,2005,670.6097412109375
Argentina,ARG,2006,697.7806396484375
Argentina,ARG,2007,755.2279052734375
Argentina,ARG,2008,766.4549560546875
Argentina,ARG,2009,731.0341796875
Argentina,ARG,2010,762.504150390625
Argentina,ARG,2011,793.0222778320312
Argentina,ARG,2012,831.567626953125
Argentina,ARG,2013,858.9996948242188
Argentina,ARG,2014,857.3570556640625
Argentina,ARG,2015,869.6484375
Argentina,ARG,2016,869.5829467773438
Argentina,ARG,2017,866.4227294921875
Argentina,ARG,2018,853.9412231445312
Argentina,ARG,2019,798.4356689453125
Argentina,ARG,2020,746.704833984375
Argentina,ARG,2021,818.2005615234375
Asia,,1965,4931.34423828125
Asia,,1966,5368.138671875
Asia,,1967,5671.92724609375
Asia,,1968,6107.16015625
Asia,,1969,6985.21044921875
Asia,,1970,7954.40966796875
Asia,,1971,8727
Asia,,1972,9286.29296875
Asia,,1973,10143.763671875
Asia,,1974,10291.66015625
Asia,,1975,10629.58203125
Asia,,1976,11240.6962890625
Asia,,1977,12061.8671875
Asia,,1978,12829.609375
Asia,,1979,13499.3896484375
Asia,,1980,13439.6787109375
Asia,,1981,13579.96484375
Asia,,1982,13846.435546875
Asia,,1983,14547.78125
Asia,,1984,15722.4716796875
Asia,,1985,18350.46875
Asia,,1986,19134.830078125
Asia,,1987,20168.525390625
Asia,,1988,21585.90625
Asia,,1989,22651.14453125
Asia,,1990,23516.61328125
Asia,,1991,24450.37890625
Asia,,1992,25617.267578125
Asia,,1993,26534.96484375
Asia,,1994,27969.78125
Asia,,1995,29065.166015625
Asia,,1996,30411.01953125
Asia,,1997,31292.388671875
Asia,,1998,31196.666015625
Asia,,1999,32323.1328125
Asia,,2000,33615.4453125
Asia,,2001,34747.9453125
Asia,,2002,36552.87890625
Asia,,2003,39780.01953125
Asia,,2004,43396.7109375
Asia,,2005,46756.41796875
Asia,,2006,49395.62890625
Asia,,2007,52638.2421875
Asia,,2008,54180.97265625
Asia,,2009,55469.3125
Asia,,2010,58819.38671875
Asia,,2011,62319.46875
Asia,,2012,64566.28515625
Asia,,2013,65907.2265625
Asia,,2014,67385.671875
Asia,,2015,68363.0859375
Asia,,2016,69516.9296875
Asia,,2017,71324.4921875
Asia,,2018,73420.65625
Asia,,2019,74479.2890625
Asia,,2020,72830.7578125
Asia,,2021,76744.6875
Asia Pacific (BP),,1965,4769.23095703125
Asia Pacific (BP),,1966,5196.57958984375
Asia Pacific (BP),,1967,5492.318359375
Asia Pacific (BP),,1968,5907.35302734375
Asia Pacific (BP),,1969,6759.12890625
Asia Pacific (BP),,1970,7725.74609375
Asia Pacific (BP),,1971,8453.04296875
Asia Pacific (BP),,1972,8971.0751953125
Asia Pacific (BP),,1973,9762.990234375
Asia Pacific (BP),,1974,9890.896484375
Asia Pacific (BP),,1975,10226.4580078125
Asia Pacific (BP),,1976,10731.4296875
Asia Pacific (BP),,1977,11425.767578125
Asia Pacific (BP),,1978,12136.521484375
Asia Pacific (BP),,1979,12631.8271484375
Asia Pacific (BP),,1980,12614.7275390625
Asia Pacific (BP),,1981,12641.3740234375
Asia Pacific (BP),,1982,12721.0537109375
Asia Pacific (BP),,1983,13206.966796875
Asia Pacific (BP),,1984,14149.1640625
Asia Pacific (BP),,1985,14742.9931640625
Asia Pacific (BP),,1986,15345.1630859375
Asia Pacific (BP),,1987,16190.953125
Asia Pacific (BP),,1988,17439.22265625
Asia Pacific (BP),,1989,18340.931640625
Asia Pacific (BP),,1990,19099.3046875
Asia Pacific (BP),,1991,19976.220703125
Asia Pacific (BP),,1992,21002.927734375
Asia Pacific (BP),,1993,22013.21875
Asia Pacific (BP),,1994,23248.890625
Asia Pacific (BP),,1995,24336.041015625
Asia Pacific (BP),,1996,25582.158203125
Asia Pacific (BP),,1997,26352.55859375
Asia Pacific (BP),,1998,26148.71875
Asia Pacific (BP),,1999,27211.767578125
Asia Pacific (BP),,2000,28257.861328125
Asia Pacific (BP),,2001,29144.48046875
Asia Pacific (BP),,2002,30663.755859375
Asia Pacific (BP),,2003,33601.16015625
Asia Pacific (BP),,2004,36724.69921875
Asia Pacific (BP),,2005,39699.40625
Asia Pacific (BP),,2006,41992.828125
Asia Pacific (BP),,2007,44759.09375
Asia Pacific (BP),,2008,45763.35546875
Asia Pacific (BP),,2009,46859.140625
Asia Pacific (BP),,2010,49651.33984375
Asia Pacific (BP),,2011,52579.2734375
Asia Pacific (BP),,2012,54360.23828125
Asia Pacific (BP),,2013,55516.40625
Asia Pacific (BP),,2014,56539.2421875
Asia Pacific (BP),,2015,57220.26171875
Asia Pacific (BP),,2016,58033.40625
Asia Pacific (BP),,2017,59525.71484375
Asia Pacific (BP),,2018,61325.9609375
Asia Pacific (BP),,2019,62380.73046875
Asia Pacific (BP),,2020,60972.390625
Asia Pacific (BP),,2021,64258.6015625
Australia,AUS,1965,402.07659912109375
Australia,AUS,1966,423.4757080078125
Australia,AUS,1967,449.67706298828125
Australia,AUS,1968,477.28399658203125
Australia,AUS,1969,495.8523864746094
Australia,AUS,1970,539.1937866210938
Australia,AUS,1971,563.940673828125
Australia,AUS,1972,591.0381469726562
Australia,AUS,1973,631.9478149414062
Australia,AUS,1974,669.5065307617188
Australia,AUS,1975,678.3161010742188
Australia,AUS,1976,705.6903686523438
Australia,AUS,1977,744.5496826171875
Australia,AUS,1978,766.5330810546875
Australia,AUS,1979,797.8316040039062
Australia,AUS,1980,803.1973876953125
Australia,AUS,1981,815.5015869140625
Australia,AUS,1982,810.510498046875
Australia,AUS,1983,783.7138671875
Australia,AUS,1984,812.198974609375
Australia,AUS,1985,834.892333984375
Australia,AUS,1986,851.9624633789062
Australia,AUS,1987,879.4255981445312
Australia,AUS,1988,918.7304077148438
Australia,AUS,1989,967.35009765625
Australia,AUS,1990,986.9912719726562
Australia,AUS,1991,976.7056884765625
Australia,AUS,1992,992.8748168945312
Australia,AUS,1993,1013.4342041015625
Australia,AUS,1994,1055.4195556640625
Australia,AUS,1995,1105.35986328125
Australia,AUS,1996,1137.80029296875
Australia,AUS,1997,1166.8211669921875
Australia,AUS,1998,1196.0067138671875
Australia,AUS,1999,1245.3375244140625
Australia,AUS,2000,1253.1943359375
Australia,AUS,2001,1264.4697265625
Australia,AUS,2002,1288.9951171875
Australia,AUS,2003,1306.22412109375
Australia,AUS,2004,1347.7528076171875
Australia,AUS,2005,1349.5140380859375
Australia,AUS,2006,1408.5712890625
Australia,AUS,2007,1446.2708740234375
Australia,AUS,2008,1475.35693359375
Australia,AUS,2009,1450.366455078125
Australia,AUS,2010,1443.7652587890625
Australia,AUS,2011,1467.059814453125
Australia,AUS,2012,1445.4979248046875
Australia,AUS,2013,1451.01806640625
Australia,AUS,2014,1469.5260009765625
Australia,AUS,2015,1498.94775390625
Australia,AUS,2016,1490.494140625
Australia,AUS,2017,1492.24951171875
Australia,AUS,2018,1486.674560546875
Australia,AUS,2019,1529.80908203125
Australia,AUS,2020,1421.64892578125
Australia,AUS,2021,1383.39013671875
Austria,AUT,1965,141.94102478027344
Austria,AUT,1966,147.07748413085938
Austria,AUT,1967,148.0306854248047
Austria,AUT,1968,160.46871948242188
Austria,AUT,1969,172.49154663085938
Austria,AUT,1970,191.19581604003906
Austria,AUT,1971,203.3472900390625
Austria,AUT,1972,210.70651245117188
Austria,AUT,1973,224.708740234375
Austria,AUT,1974,215.80242919921875
Austria,AUT,1975,210.70143127441406
Austria,AUT,1976,230.08143615722656
Austria,AUT,1977,217.9071502685547
Austria,AUT,1978,230.4401397705078
Austria,AUT,1979,239.13522338867188
Austria,AUT,1980,234.796142578125
Austria,AUT,1981,220.30499267578125
Austria,AUT,1982,209.96160888671875
Austria,AUT,1983,209.99267578125
Austria,AUT,1984,218.07473754882812
Austria,AUT,1985,221.7925262451172
Austria,AUT,1986,220.9420623779297
Austria,AUT,1987,226.48556518554688
Austria,AUT,1988,221.39688110351562
Austria,AUT,1989,223.71006774902344
Austria,AUT,1990,238.275146484375
Austria,AUT,1991,254.54110717773438
Austria,AUT,1992,238.59115600585938
Austria,AUT,1993,239.1345977783203
Austria,AUT,1994,240.44192504882812
Austria,AUT,1995,251.35760498046875
Austria,AUT,1996,261.1072998046875
Austria,AUT,1997,262.82513427734375
Austria,AUT,1998,265.2139892578125
Austria,AUT,1999,264.1488342285156
Austria,AUT,2000,262.4335021972656
Austria,AUT,2001,280.44866943359375
Austria,AUT,2002,282.8848571777344
Austria,AUT,2003,307.11383056640625
Austria,AUT,2004,302.39697265625
Austria,AUT,2005,306.34136962890625
Austria,AUT,2006,300.4395751953125
Austria,AUT,2007,284.22650146484375
Austria,AUT,2008,288.2121887207031
Austria,AUT,2009,267.1595458984375
Austria,AUT,2010,287.3066101074219
Austria,AUT,2011,272.51226806640625
Austria,AUT,2012,265.3316650390625
Austria,AUT,2013,266.2495422363281
Austria,AUT,2014,250.1621856689453
Austria,AUT,2015,257.0770568847656
Austria,AUT,2016,262.87518310546875
Austria,AUT,2017,273.5346984863281
Austria,AUT,2018,266.8460693359375
Austria,AUT,2019,275.7239990234375
Austria,AUT,2020,247.1552734375
Austria,AUT,2021,257.4906005859375
Azerbaijan,AZE,1985,231.06927490234375
Azerbaijan,AZE,1986,250.45602416992188
Azerbaijan,AZE,1987,242.64437866210938
Azerbaijan,AZE,1988,243.13955688476562
Azerbaijan,AZE,1989,247.98707580566406
Azerbaijan,AZE,1990,255.64852905273438
Azerbaijan,AZE,1991,245.14901733398438
Azerbaijan,AZE,1992,209.22706604003906
Azerbaijan,AZE,1993,178.80654907226562
Azerbaijan,AZE,1994,165.45339965820312
Azerbaijan,AZE,1995,156.0469207763672
Azerbaijan,AZE,1996,127.19581604003906
Azerbaijan,AZE,1997,121.09226989746094
Azerbaijan,AZE,1998,120.87608337402344
Azerbaijan,AZE,1999,121.64340209960938
Azerbaijan,AZE,2000,127.09495544433594
Azerbaijan,AZE,2001,123.08162689208984
Azerbaijan,AZE,2002,119.53395080566406
Azerbaijan,AZE,2003,128.5592803955078
Azerbaijan,AZE,2004,145.95896911621094
Azerbaijan,AZE,2005,158.22023010253906
Azerbaijan,AZE,2006,156.9268341064453
Azerbaijan,AZE,2007,141.76187133789062
Azerbaijan,AZE,2008,143.60641479492188
Azerbaijan,AZE,2009,126.0128173828125
Azerbaijan,AZE,2010,121.28117370605469
Azerbaijan,AZE,2011,137.98419189453125
Azerbaijan,AZE,2012,144.6187744140625
Azerbaijan,AZE,2013,149.5216522216797
Azerbaijan,AZE,2014,152.860107421875
Azerbaijan,AZE,2015,166.60325622558594
Azerbaijan,AZE,2016,164.0557861328125
Azerbaijan,AZE,2017,161.40248107910156
Azerbaijan,AZE,2018,166.0417022705078
Azerbaijan,AZE,2019,175.82388305664062
Azerbaijan,AZE,2020,173.87954711914062
Azerbaijan,AZE,2021,179.21237182617188
Bangladesh,BGD,1971,12.889405250549316
Bangladesh,BGD,1972,14.673129081726074
Bangladesh,BGD,1973,18.501489639282227
Bangladesh,BGD,1974,20.02800178527832
Bangladesh,BGD,1975,20.04186248779297
Bangladesh,BGD,1976,23.43225860595703
Bangladesh,BGD,1977,24.146007537841797
Bangladesh,BGD,1978,25.527687072753906
Bangladesh,BGD,1979,28.05914306640625
Bangladesh,BGD,1980,33.026458740234375
Bangladesh,BGD,1981,34.9915771484375
Bangladesh,BGD,1982,39.09484100341797
Bangladesh,BGD,1983,38.232666015625
Bangladesh,BGD,1984,40.79010009765625
Bangladesh,BGD,1985,46.08888626098633
Bangladesh,BGD,1986,51.205928802490234
Bangladesh,BGD,1987,56.45578384399414
Bangladesh,BGD,1988,62.580406188964844
Bangladesh,BGD,1989,66.89381408691406
Bangladesh,BGD,1990,71.24242401123047
Bangladesh,BGD,1991,68.77665710449219
Bangladesh,BGD,1992,75.3567886352539
Bangladesh,BGD,1993,83.63790130615234
Bangladesh,BGD,1994,88.18550109863281
Bangladesh,BGD,1995,106.00862121582031
Bangladesh,BGD,1996,110.01724243164062
Bangladesh,BGD,1997,115.76472473144531
Bangladesh,BGD,1998,123.00138854980469
Bangladesh,BGD,1999,124.5221939086914
Bangladesh,BGD,2000,133.90603637695312
Bangladesh,BGD,2001,152.66775512695312
Bangladesh,BGD,2002,158.32492065429688
Bangladesh,BGD,2003,167.94384765625
Bangladesh,BGD,2004,173.80067443847656
Bangladesh,BGD,2005,187.60443115234375
Bangladesh,BGD,2006,203.44052124023438
Bangladesh,BGD,2007,208.27456665039062
Bangladesh,BGD,2008,219.9329071044922
Bangladesh,BGD,2009,243.41372680664062
Bangladesh,BGD,2010,248.37393188476562
Bangladesh,BGD,2011,269.679443359375
Bangladesh,BGD,2012,289.058349609375
Bangladesh,BGD,2013,297.955322265625
Bangladesh,BGD,2014,310.56829833984375
Bangladesh,BGD,2015,360.5583190917969
Bangladesh,BGD,2016,366.68450927734375
Bangladesh,BGD,2017,380.71282958984375
Bangladesh,BGD,2018,403.84991455078125
Bangladesh,BGD,2019,449.5296936035156
Bangladesh,BGD,2020,435.9186096191406
Bangladesh,BGD,2021,456.3677673339844
Belarus,BLR,1985,407.9845275878906
Belarus,BLR,1986,465.7792053222656
Belarus,BLR,1987,472.5601806640625
Belarus,BLR,1988,479.3458251953125
Belarus,BLR,1989,463.60150146484375
Belarus,BLR,1990,465.913330078125
Belarus,BLR,1991,464.85296630859375
Belarus,BLR,1992,403.10540771484375
Belarus,BLR,1993,337.0559997558594
Belarus,BLR,1994,281.7573547363281
Belarus,BLR,1995,250.64694213867188
Belarus,BLR,1996,257.09088134765625
Belarus,BLR,1997,260.0389709472656
Belarus,BLR,1998,254.2679443359375
Belarus,BLR,1999,247.3604736328125
Belarus,BLR,2000,254.98040771484375
Belarus,BLR,2001,247.8719482421875
Belarus,BLR,2002,256.4414978027344
Belarus,BLR,2003,254.50518798828125
Belarus,BLR,2004,284.9826354980469
Belarus,BLR,2005,284.04437255859375
Belarus,BLR,2006,302.03765869140625
Belarus,BLR,2007,294.6274108886719
Belarus,BLR,2008,298.3599853515625
Belarus,BLR,2009,282.00616455078125
Belarus,BLR,2010,305.46197509765625
Belarus,BLR,2011,299.9841003417969
Belarus,BLR,2012,324.44122314453125
Belarus,BLR,2013,293.8945617675781
Belarus,BLR,2014,294.0464172363281
Belarus,BLR,2015,266.07586669921875
Belarus,BLR,2016,271.69110107421875
Belarus,BLR,2017,275.7493591308594
Belarus,BLR,2018,305.3294982910156
Belarus,BLR,2019,306.4761962890625
Belarus,BLR,2020,282.93426513671875
Belarus,BLR,2021,289.54388427734375
Belgium,BEL,1965,412.13690185546875
Belgium,BEL,1966,396.9577941894531
Belgium,BEL,1967,416.68438720703125
Belgium,BEL,1968,464.52239990234375
Belgium,BEL,1969,510.03228759765625
Belgium,BEL,1970,538.701904296875
Belgium,BEL,1971,528.9381103515625
Belgium,BEL,1972,562.1693725585938
Belgium,BEL,1973,569.234375
Belgium,BEL,1974,549.3082275390625
Belgium,BEL,1975,497.96343994140625
Belgium,BEL,1976,520.5977783203125
Belgium,BEL,1977,515.2744750976562
Belgium,BEL,1978,537.7190551757812
Belgium,BEL,1979,557.2578735351562
Belgium,BEL,1980,528.7186279296875
Belgium,BEL,1981,499.7540283203125
Belgium,BEL,1982,469.3016357421875
Belgium,BEL,1983,429.5043640136719
Belgium,BEL,1984,441.64111328125
Belgium,BEL,1985,445.1695556640625
Belgium,BEL,1986,448.5486755371094
Belgium,BEL,1987,457.8580322265625
Belgium,BEL,1988,466.2415771484375
Belgium,BEL,1989,476.08428955078125
Belgium,BEL,1990,498.42083740234375
Belgium,BEL,1991,519.6057739257812
Belgium,BEL,1992,516.3150024414062
Belgium,BEL,1993,510.6575622558594
Belgium,BEL,1994,546.8049926757812
Belgium,BEL,1995,552.7207641601562
Belgium,BEL,1996,589.1821899414062
Belgium,BEL,1997,584.9375610351562
Belgium,BEL,1998,602.0637817382812
Belgium,BEL,1999,588.4244384765625
Belgium,BEL,2000,603.4815673828125
Belgium,BEL,2001,602.88671875
Belgium,BEL,2002,597.3049926757812
Belgium,BEL,2003,626.1304931640625
Belgium,BEL,2004,629.1558837890625
Belgium,BEL,2005,618.7869262695312
Belgium,BEL,2006,621.70849609375
Belgium,BEL,2007,621.80615234375
Belgium,BEL,2008,639.1719970703125
Belgium,BEL,2009,580.6317138671875
Belgium,BEL,2010,621.5777587890625
Belgium,BEL,2011,565.7046508789062
Belgium,BEL,2012,551.771484375
Belgium,BEL,2013,562.1495361328125
Belgium,BEL,2014,534.18896484375
Belgium,BEL,2015,558.7716064453125
Belgium,BEL,2016,565.6300659179688
Belgium,BEL,2017,573.1580810546875
Belgium,BEL,2018,599.5313720703125
Belgium,BEL,2019,579.56396484375
Belgium,BEL,2020,517.89892578125
Belgium,BEL,2021,559.5573120117188
Brazil,BRA,1965,198.4220428466797
Brazil,BRA,1966,216.26239013671875
Brazil,BRA,1967,223.2675323486328
Brazil,BRA,1968,263.1499938964844
Brazil,BRA,1969,289.14208984375
Brazil,BRA,1970,327.3740234375
Brazil,BRA,1971,358.4047546386719
Brazil,BRA,1972,409.76763916015625
Brazil,BRA,1973,496.8573913574219
Brazil,BRA,1974,537.0142822265625
Brazil,BRA,1975,559.4674072265625
Brazil,BRA,1976,604.906982421875
Brazil,BRA,1977,629.5377807617188
Brazil,BRA,1978,689.327880859375
Brazil,BRA,1979,726.7656860351562
Brazil,BRA,1980,711.4629516601562
Brazil,BRA,1981,679.889892578125
Brazil,BRA,1982,695.9000854492188
Brazil,BRA,1983,678.359130859375
Brazil,BRA,1984,707.1066284179688
Brazil,BRA,1985,738.9999389648438
Brazil,BRA,1986,806.9593505859375
Brazil,BRA,1987,835.0771484375
Brazil,BRA,1988,849.8987426757812
Brazil,BRA,1989,855.0307006835938
Brazil,BRA,1990,829.6463012695312
Brazil,BRA,1991,854.9750366210938
Brazil,BRA,1992,909.9146728515625
Brazil,BRA,1993,950.11962890625
Brazil,BRA,1994,1010.0505981445312
Brazil,BRA,1995,1057.7786865234375
Brazil,BRA,1996,1122.855712890625
Brazil,BRA,1997,1197.9346923828125
Brazil,BRA,1998,1240.1072998046875
Brazil,BRA,1999,1269.917236328125
Brazil,BRA,2000,1283.6075439453125
Brazil,BRA,2001,1324.1947021484375
Brazil,BRA,2002,1322.409912109375
Brazil,BRA,2003,1313.6064453125
Brazil,BRA,2004,1383.3145751953125
Brazil,BRA,2005,1407.3134765625
Brazil,BRA,2006,1436.215576171875
Brazil,BRA,2007,1494.0882568359375
Brazil,BRA,2008,1583.0701904296875
Brazil,BRA,2009,1492.970703125
Brazil,BRA,2010,1708.7802734375
Brazil,BRA,2011,1796.508544921875
Brazil,BRA,2012,1892.375244140625
Brazil,BRA,2013,2038.079345703125
Brazil,BRA,2014,2122.188720703125
Brazil,BRA,2015,2007.343994140625
Brazil,BRA,2016,1860.3951416015625
Brazil,BRA,2017,1890.4921875
Brazil,BRA,2018,1802.84375
Brazil,BRA,2019,1797.007568359375
Brazil,BRA,2020,1648.983154296875
Brazil,BRA,2021,1840.248779296875
Bulgaria,BGR,1965,114.01166534423828
Bulgaria,BGR,1966,122.62187957763672
Bulgaria,BGR,1967,143.36160278320312
Bulgaria,BGR,1968,163.0787353515625
Bulgaria,BGR,1969,180.62979125976562
Bulgaria,BGR,1970,202.9950408935547
Bulgaria,BGR,1971,211.580322265625
Bulgaria,BGR,1972,218.1233673095703
Bulgaria,BGR,1973,225.47413635253906
Bulgaria,BGR,1974,231.24681091308594
Bulgaria,BGR,1975,250.81227111816406
Bulgaria,BGR,1976,258.1125183105469
Bulgaria,BGR,1977,268.9953918457031
Bulgaria,BGR,1978,281.2505187988281
Bulgaria,BGR,1979,290.92730712890625
Bulgaria,BGR,1980,307.5193786621094
Bulgaria,BGR,1981,294.4606628417969
Bulgaria,BGR,1982,299.614990234375
Bulgaria,BGR,1983,296.5603332519531
Bulgaria,BGR,1984,293.6732177734375
Bulgaria,BGR,1985,293.00445556640625
Bulgaria,BGR,1986,302.50762939453125
Bulgaria,BGR,1987,303.5054626464844
Bulgaria,BGR,1988,301.2068176269531
Bulgaria,BGR,1989,301.99951171875
Bulgaria,BGR,1990,277.27142333984375
Bulgaria,BGR,1991,217.6486358642578
Bulgaria,BGR,1992,207.35836791992188
Bulgaria,BGR,1993,216.787353515625
Bulgaria,BGR,1994,204.56996154785156
Bulgaria,BGR,1995,215.83941650390625
Bulgaria,BGR,1996,210.63702392578125
Bulgaria,BGR,1997,197.97132873535156
Bulgaria,BGR,1998,188.99002075195312
Bulgaria,BGR,1999,161.98745727539062
Bulgaria,BGR,2000,157.97146606445312
Bulgaria,BGR,2001,164.49354553222656
Bulgaria,BGR,2002,156.38050842285156
Bulgaria,BGR,2003,170.71961975097656
Bulgaria,BGR,2004,164.7355499267578
Bulgaria,BGR,2005,174.81246948242188
Bulgaria,BGR,2006,177.73165893554688
Bulgaria,BGR,2007,187.28652954101562
Bulgaria,BGR,2008,180.61936950683594
Bulgaria,BGR,2009,151.24356079101562
Bulgaria,BGR,2010,154.24761962890625
Bulgaria,BGR,2011,170.0616912841797
Bulgaria,BGR,2012,155.8984375
Bulgaria,BGR,2013,140.07574462890625
Bulgaria,BGR,2014,148.13209533691406
Bulgaria,BGR,2015,158.93458557128906
Bulgaria,BGR,2016,150.64019775390625
Bulgaria,BGR,2017,158.77902221679688
Bulgaria,BGR,2018,149.1383819580078
Bulgaria,BGR,2019,145.29580688476562
Bulgaria,BGR,2020,129.24984741210938
Bulgaria,BGR,2021,148.15956115722656
CIS (BP),,1965,6670.7958984375
CIS (BP),,1966,7078.8408203125
CIS (BP),,1967,7462.6884765625
CIS (BP),,1968,7703.6904296875
CIS (BP),,1969,8023.5205078125
CIS (BP),,1970,8429.6826171875
CIS (BP),,1971,8854.193359375
CIS (BP),,1972,9325.470703125
CIS (BP),,1973,9807.642578125
CIS (BP),,1974,10323.314453125
CIS (BP),,1975,10852.6240234375
CIS (BP),,1976,11237.640625
CIS (BP),,1977,11694.833984375
CIS (BP),,1978,12155.2216796875
CIS (BP),,1979,12478.6796875
CIS (BP),,1980,12697.96484375
CIS (BP),,1981,12938.9375
CIS (BP),,1982,13279.263671875
CIS (BP),,1983,13527.69921875
CIS (BP),,1984,13912.21875
CIS (BP),,1985,11114.3984375
CIS (BP),,1986,11372.80859375
CIS (BP),,1987,11675.3759765625
CIS (BP),,1988,11882.8779296875
CIS (BP),,1989,11922.72265625
CIS (BP),,1990,11786.830078125
CIS (BP),,1991,11560.322265625
CIS (BP),,1992,10981.13671875
CIS (BP),,1993,10073.5078125
CIS (BP),,1994,9151.4736328125
CIS (BP),,1995,8564.6142578125
CIS (BP),,1996,8284.94140625
CIS (BP),,1997,7771.94384765625
CIS (BP),,1998,7767.28271484375
CIS (BP),,1999,7811.28466796875
CIS (BP),,2000,7858.4873046875
CIS (BP),,2001,8000.244140625
CIS (BP),,2002,7998.36328125
CIS (BP),,2003,8190.29150390625
CIS (BP),,2004,8306.396484375
CIS (BP),,2005,8328.8828125
CIS (BP),,2006,8675.05078125
CIS (BP),,2007,8779.7109375
CIS (BP),,2008,8833.9287109375
CIS (BP),,2009,8396.73828125
CIS (BP),,2010,8772.447265625
CIS (BP),,2011,9209.71875
CIS (BP),,2012,9304.1162109375
CIS (BP),,2013,9111.84375
CIS (BP),,2014,9189.318359375
CIS (BP),,2015,9011.91015625
CIS (BP),,2016,9128.7509765625
CIS (BP),,2017,9215.1494140625
CIS (BP),,2018,9684.197265625
CIS (BP),,2019,9629.2236328125
CIS (BP),,2020,9141.771484375
CIS (BP),,2021,9898.15625
Canada,CAN,1965,1039.488037109375
Canada,CAN,1966,1090.9375
Canada,CAN,1967,1149.8455810546875
Canada,CAN,1968,1240.243408203125
Canada,CAN,1969,1298.411865234375
Canada,CAN,1970,1398.0113525390625
Canada,CAN,1971,1434.642333984375
Canada,CAN,1972,1516.7059326171875
Canada,CAN,1973,1633.670166015625
Canada,CAN,1974,1658.759033203125
Canada,CAN,1975,1654.5682373046875
Canada,CAN,1976,1716.394775390625
Canada,CAN,1977,1806.411865234375
Canada,CAN,1978,1796.4229736328125
Canada,CAN,1979,1833.96630859375
Canada,CAN,1980,1856.9852294921875
Canada,CAN,1981,1789.4169921875
Canada,CAN,1982,1736.720703125
Canada,CAN,1983,1669.3004150390625
Canada,CAN,1984,1764.4930419921875
Canada,CAN,1985,1782.314453125
Canada,CAN,1986,1758.2021484375
Canada,CAN,1987,1815.98291015625
Canada,CAN,1988,1944.69189453125
Canada,CAN,1989,2032.370361328125
Canada,CAN,1990,1916.015625
Canada,CAN,1991,1860.179443359375
Canada,CAN,1992,1928.259521484375
Canada,CAN,1993,1946.9708251953125
Canada,CAN,1994,2009.355712890625
Canada,CAN,1995,2095.399658203125
Canada,CAN,1996,2139.8798828125
Canada,CAN,1997,2201.376953125
Canada,CAN,1998,2231.210205078125
Canada,CAN,1999,2293.156005859375
Canada,CAN,2000,2356.5771484375
Canada,CAN,2001,2350.008056640625
Canada,CAN,2002,2428.988525390625
Canada,CAN,2003,2495.392822265625
Canada,CAN,2004,2508.97265625
Canada,CAN,2005,2469.9326171875
Canada,CAN,2006,2464.814697265625
Canada,CAN,2007,2579.575439453125
Canada,CAN,2008,2506.01708984375
Canada,CAN,2009,2392.138671875
Canada,CAN,2010,2471.70751953125
Canada,CAN,2011,2535.396240234375
Canada,CAN,2012,2528.76416015625
Canada,CAN,2013,2576.81787109375
Canada,CAN,2014,2607.89453125
Canada,CAN,2015,2617.32666015625
Canada,CAN,2016,2544.80029296875
Canada,CAN,2017,2591.32080078125
Canada,CAN,2018,2653.26708984375
Canada,CAN,2019,2648.05419921875
Canada,CAN,2020,2421.1318359375
Canada,CAN,2021,2483.219970703125
Central America (BP),,1971,49.31460952758789
Central America (BP),,1972,52.21628189086914
Central America (BP),,1973,57.53982925415039
Central America (BP),,1974,60.88379669189453
Central America (BP),,1975,68.05941772460938
Central America (BP),,1976,71.20767211914062
Central America (BP),,1977,76.03571319580078
Central America (BP),,1978,77.04689025878906
Central America (BP),,1979,77.8211669921875
Central America (BP),,1980,72.7705307006836
Central America (BP),,1981,70.38079071044922
Central America (BP),,1982,70.20890045166016
Central America (BP),,1983,69.14987182617188
Central America (BP),,1984,70.43500518798828
Central America (BP),,1985,71.94905090332031
Central America (BP),,1986,71.86978912353516
Central America (BP),,1987,77.24374389648438
Central America (BP),,1988,74.75820922851562
Central America (BP),,1989,78.37799835205078
Central America (BP),,1990,80.78710174560547
Central America (BP),,1991,88.189697265625
Central America (BP),,1992,100.20500946044922
Central America (BP),,1993,107.02852630615234
Central America (BP),,1994,117.10323333740234
Central America (BP),,1995,129.5684814453125
Central America (BP),,1996,127.10865783691406
Central America (BP),,1997,137.29376220703125
Central America (BP),,1998,157.34097290039062
Central America (BP),,1999,155.70602416992188
Central America (BP),,2000,162.45960998535156
Central America (BP),,2001,173.9957275390625
Central America (BP),,2002,174.27980041503906
Central America (BP),,2003,182.08432006835938
Central America (BP),,2004,186.22244262695312
Central America (BP),,2005,183.87986755371094
Central America (BP),,2006,194.65042114257812
Central America (BP),,2007,206.0137939453125
Central America (BP),,2008,206.91627502441406
Central America (BP),,2009,203.93531799316406
Central America (BP),,2010,207.0738525390625
Central America (BP),,2011,221.4308319091797
Central America (BP),,2012,225.53549194335938
